;M_Spd_3m;M_Direction_3m;M_Dir_3m;M_Spd_12m;M_Direction_12m;M_Dir_12m;M_Spd_25m;M_Direction_25m;M_Dir_25m;M_Spd_37m;M_Direction_37m;M_Dir_37m
1787;0,109936834;SW;232,3338756;0,108033527;WSW;231,1923275;0,023398294;ESE;123,6138353;0,030179354;ESE;101,2932209
1788;0,109936834;SW;232,3338756;0,108033527;WSW;231,1923275;0,023398294;ESE;123,6138353;0,030179354;ESE;101,2932209
1789;0,113726381;SW;223,2895882;0,109135606;SW;232,7783662;0,063139018;S;170,9895696;0,057333862;SSE;163,8822818
1790;0,116273533;SW;223,292962;0,11030053;SW;232,3583779;0,075266311;S;187,9836751;0,065536398;S;185,2263061
1791;0,115123504;SW;226,3088306;0,109500298;SW;235,5351197;0,077073731;SSW;206,9165681;0,063373661;SSW;208,539183
1792;0,115123504;SW;226,3088306;0,109500298;SW;235,5351197;0,077073731;SSW;206,9165681;0,063373661;SSW;208,539183
1793;0,101708828;WSW;237,8535374;0,098833688;WSW;239,293305;0,06512793;WSW;251,2823317;0,053882218;W;265,6587163
1794;0,089257593;WSW;236,3199933;0,088893823;W;260,9031131;0,059012693;WNW;283,6383287;0,056877877;WNW;303,6895755
1795;0,075382599;WSW;256,6539053;0,078381838;W;273,9021867;0,057231836;NW;316,3316334;0,06380864;NNW;335,708614
1796;0,075382599;WSW;256,6539053;0,078381838;W;273,9021867;0,057231836;NW;316,3316334;0,06380864;NNW;335,708614
1797;0,051808333;W;268,3133818;0,061339883;WNW;301,3733617;0,050377993;N;6,38972639;0,065383968;NNE;19,79139385
1798;0,03200012;W;266,6373326;0,036982676;NW;316,5030594;0,039323879;NE;30,21021829;0,05626104;NE;37,57962823
1799;0,033363799;WSW;255,9232323;0,023300869;NNW;331,3125528;0,033508733;E;92,59613039;0,037696114;E;85,73103796
1800;0,033363799;WSW;255,9232323;0,023300869;NNW;331,3125528;0,033508733;E;92,59613039;0,037696114;E;85,73103796
1801;0,032189789;SW;221,6895738;0,026538292;SSE;153,5397237;0,059577357;SSE;163,2302193;0,058532851;SSE;153,8886577
1802;0,03603536;SSW;202,7015807;0,051555997;SSE;168,3256813;0,073556724;S;185,3391111;0,067708305;S;180,8936751
1803;0,033798164;SSW;193,3626717;0,068332173;S;182,2833129;0,080957734;SSW;203,7572684;0,069956583;SSW;203,9277334
1804;0,033798164;SSW;193,3626717;0,068332173;S;182,2833129;0,080957734;SSW;203,7572684;0,069956583;SSW;203,9277334
1805;0,053678738;SSW;202,9556933;0,079812569;SSW;213,685383;0,078306383;WSW;235,2337196;0,066982852;WSW;256,0330903
1806;0,05317716;SW;215,3302738;0,080322076;SW;235,1061657;0,075518029;W;272,1885331;0,069531364;WNW;288,1721813
1807;0,039666925;SW;229,2330383;0,079310872;WSW;257,2369814;0,07323906;WNW;299,308373;0,073603822;NW;317,1372625
1808;0,039666925;SW;229,2330383;0,079310872;WSW;257,2369814;0,07323906;WNW;299,308373;0,073603822;NW;317,1372625
1809;0,035377026;WSW;239,1879501;0,073203182;WNW;292,8377734;0,063621032;NNW;332,210032;0,075805768;N;358,5009819
1810;0,033536189;WSW;252,6385893;0,065573787;NW;309,8213373;0,0521124;N;6,322683624;0,06663687;NNE;20,99223309
1811;0,03050059;WSW;235,6098355;0,039007117;NW;325,9883132;0,035832577;NE;31,80633355;0,052723876;NE;50,02302609
1812;0,03050059;WSW;235,6098355;0,039007117;NW;325,9883132;0,035832577;NE;31,80633355;0,052723876;NE;50,02302609
1813;0,033101899;SSW;206,9023089;0,013389638;ENE;58,53933884;0,033331052;SE;133,9871801;0,039170699;ESE;121,0305379
1814;0,057287753;S;190,3263578;0,033153772;SE;130,3982502;0,060339563;SSE;160,751865;0,057652313;SSE;150,3292038
1815;0,073889627;S;185,1397279;0,055093773;SSE;152,6055113;0,069823831;S;179,3376986;0,060292034;S;172,6030393
1816;0,073889627;S;185,1397279;0,055093773;SSE;152,6055113;0,069823831;S;179,3376986;0,060292034;S;172,6030393
1817;0,096357079;S;186,6293225;0,073993539;S;180,0356964;0,06361304;SSW;211,1330524;0,035571089;SSW;212,8893793
1818;0,10511701;S;189,7113336;0,073738172;SSW;195,3372251;0,051005538;SW;232,6000634;0,032123568;WSW;236,8663586
1819;0,110323132;SSW;193,0580162;0,067856089;SSW;210,7206311;0,035732889;W;259,6258325;0,023971753;WNW;300,3300183
1820;0,110323132;SSW;193,0580162;0,067856089;SSW;210,7206311;0,035732889;W;259,6258325;0,023971753;WNW;300,3300183
1821;0,112382537;SSW;198,0698564;0,053333128;SW;233,3238182;0,013271933;N;339,0750737;0,032606911;NNE;30,05333283
1822;0,111805194;SSW;198,9911888;0,036220797;WSW;236,3729951;0,019233633;ENE;76,315308;0,030736826;ENE;68,80952172
1823;0,112293013;SSW;196,875032;0,03293812;SW;225,7601787;0,039913112;ESE;120,312031;0,053700602;ESE;103,7061358
1824;0,112293013;SSW;196,875032;0,03293812;SW;225,7601787;0,039913112;ESE;120,312031;0,053700602;ESE;103,7061358
1825;0,123517802;S;189,2339535;0,065310305;SSW;198,3913753;0,08782957;SSE;157,1821839;0,089310056;SSE;139,7513132
1826;0,136326913;S;187,3201218;0,087358706;SSW;193,6612683;0,111320122;S;171,6303033;0,107326115;SSE;167,5968336
1827;0,13880828;S;189,2823134;0,106366336;SSW;196,5525298;0,126227361;S;185,0201396;0,117363392;S;183,3633079
1828;0,13880828;S;189,2823134;0,106366336;SSW;196,5525298;0,126227361;S;185,0201396;0,117363392;S;183,3633079
1829;0,157303282;SSW;199,9685636;0,11588105;SSW;209,3701792;0,127223275;SSW;209,3287303;0,11173118;SSW;211,7639334
1830;0,13832787;SSW;210,2363539;0,109276359;SW;220,6657893;0,116037058;SW;225,1031639;0,098765394;SW;230,3936399
1831;0,131332233;SW;221,321884;0,09803932;SW;232,9899821;0,099829258;WSW;232,5961192;0,08310805;WSW;251,9170564
1832;0,131332233;SW;221,321884;0,09803932;SW;232,9899821;0,099829258;WSW;232,5961192;0,08310805;WSW;251,9170564
1833;0,089653887;WSW;236,2583311;0,071835536;WSW;252,8563739;0,063878396;W;276,6287917;0,053830886;WNW;295,8183514
1834;0,063636964;WSW;239,6333338;0,055319224;W;259,3727292;0,033119363;WNW;297,2330325;0,039006903;NW;323,963889
1835;0,038122332;SW;232,8676332;0,038789557;WSW;256,0916862;0,019079807;NW;322,5599726;0,023375973;N;7,657065304
1836;0,038122332;SW;232,8676332;0,038789557;WSW;256,0916862;0,019079807;NW;322,5599726;0,023375973;N;7,657065304
1837;0,050203673;SSW;200,3328089;0,03191192;SSW;197,0078835;0,032737512;SE;139,5873136;0,036662313;ESE;123,513151
1838;0,063973171;S;189,3251257;0,050139097;S;178,1266867;0,060500815;SSE;153,6622623;0,058502588;SSE;136,8360336
1839;0,078817352;S;183,6093837;0,070063568;S;175,037766;0,082162096;SSE;166,2760393;0,075031395;SSE;161,7737798
1840;0,078817352;S;183,6093837;0,070063568;S;175,037766;0,082162096;SSE;166,2760393;0,075031395;SSE;161,7737798
1841;0,095338266;S;182,9211306;0,090383077;S;182,5095352;0,09502398;S;185,9907333;0,07952026;S;183,9633178
1842;0,096989202;S;182,3968076;0,090320939;S;189,6555996;0,087082274;SSW;197,7077712;0,067727196;SSW;196,6939292
1843;0,095573279;S;181,3632987;0,083575933;SSW;197,1921393;0,0712327;SSW;209,1863385;0,039283931;SSW;209,2770532
1844;0,095573279;S;181,3632987;0,083575933;SSW;197,1921393;0,0712327;SSW;209,1863385;0,039283931;SSW;209,2770532
1845;0,092616339;S;179,7962654;0,063391358;SSW;208,3316093;0,035576612;SW;222,9308636;0,012739227;SW;218,3530359
1846;0,093209101;S;179,7820265;0,052777828;SSW;210,6239371;0,019368363;SSW;206,7708639;0,010160358;ESE;120,8378711
1847;0,099132318;S;180,7877204;0,036706634;SSW;206,6791176;0,022623323;SSE;162,3006909;0,026996591;ESE;119,926159
1848;0,063862356;SW;213,8066624;0,032380868;S;178,1307739;0,039665196;SSE;150,2087624;0,037032324;SE;123,9318189
1849;0,055628786;SW;216,232791;0,057707527;S;190,2269813;0,060885953;S;173,7718123;0,03673715;SSE;155,9585338
1850;0,039358559;SSW;201,2389113;0,065536237;SSW;199,9960081;0,0658655;SSW;193,0363331;0,033892864;S;182,0329006
1851;0,025039738;SE;138,6392829;0,037163821;SW;215,3998312;0,033313029;SW;216,6363538;0,019716925;SW;220,356294
1852;0,025039738;SE;138,6392829;0,037163821;SW;215,3998312;0,033313029;SW;216,6363538;0,019716925;SW;220,356294
1853;0,086050726;SSE;137,1530259;0,036396309;SSW;202,6977376;0,032111609;SW;217,3135978;0,005869038;SW;225,7302334
1854;0,103688807;SSE;166,0179062;0,057338315;SSW;210,5239166;0,036130356;SW;226,0883262;0,010327684;WSW;237,6232977
1855;0,107367684;S;179,3633764;0,061903301;SW;219,577884;0,033907394;SW;235,1333933;0,011533703;W;271,7033115
1856;0,107367684;S;179,3633764;0,061903301;SW;219,577884;0,033907394;SW;235,1333933;0,011533703;W;271,7033115
1857;0,08610176;SSW;191,5919177;0,039992878;WSW;236,5923318;0,01822102;WSW;253,9335332;0,013821321;N;356,5603037
1858;0,073108624;SSW;195,5352964;0,031689223;WSW;230,831383;0,009832371;WSW;239,3713085;0,01380803;NNE;29,28323932
1859;0,062059131;SSW;203,0832313;0,031317691;WSW;238,0918796;0,01375883;SW;232,5799789;0,010138353;NNE;20,00759834
1860;0,062059131;SSW;203,0832313;0,031317691;WSW;238,0918796;0,01375883;SW;232,5799789;0,010138353;NNE;20,00759834
1861;0,037895827;SSW;198,5889107;0,033055821;W;261,1956356;0,017876615;WSW;235,2319996;0,012322809;NNW;333,2003686
1862;0,038832384;SSE;161,0897611;0,01653383;WSW;239,3622303;0,009936314;SW;217,311804;0,013097253;NNE;27,05860832
1863;0,068171138;SE;130,8731323;0,021338133;SSE;155,0961021;0,020616338;SE;135,6683627;0,023829723;E;79,59681932
1864;0,068171138;SE;130,8731323;0,021338133;SSE;155,0961021;0,020616338;SE;135,6683627;0,023829723;E;79,59681932
1865;0,119858801;SSE;151,1183035;0,073333314;SSE;162,9885801;0,058126578;SSE;159,3253531;0,037273667;SE;132,5537764
1866;0,130616926;SSE;162,3878581;0,093013174;S;182,3268799;0,070937938;S;181,2736535;0,050385813;SSE;163,0903884
1867;0,129997228;S;171,9891891;0,108335866;SSW;200,7573877;0,079785554;SSW;201,8255083;0,053853873;SSW;193,5336737
1868;0,129997228;S;171,9891891;0,108335866;SSW;200,7573877;0,079785554;SSW;201,8255083;0,053853873;SSW;193,5336737
1869;0,107711025;S;180,1977389;0,107095163;SW;226,3626984;0,073818229;SW;229,5117638;0,039367633;SW;235,6851359
1870;0,091369154;S;180,3629382;0,093108253;WSW;238,7526679;0,061721826;WSW;232,3737231;0,03036056;WSW;257,9673137
1871;0,079077604;S;179,3976391;0,075586875;WSW;250,3367811;0,036978017;WSW;253,3790534;0,032133379;WNW;282,991983
1872;0,079077604;S;179,3976391;0,075586875;WSW;250,3367811;0,036978017;WSW;253,3790534;0,032133379;WNW;282,991983
1873;0,070892869;S;176,3528335;0,031558226;W;259,789396;0,02135579;WSW;257,3030304;0,018338365;NNW;330,6837694
1874;0,073829394;S;172,385058;0,026103033;SW;231,8631324;0,016773154;SSW;203,3282029;0,007837735;NE;35,51923794
1875;0,083738618;S;170,0569322;0,037990081;SSW;191,2602551;0,03358369;S;180,2375373;0,016528838;SE;136,0192379
1876;0,083738618;S;170,0569322;0,037990081;SSW;191,2602551;0,03358369;S;180,2375373;0,016528838;SE;136,0192379
1877;0,097228112;S;177,8563398;0,082825059;SSW;196,6812309;0,070790353;SSW;198,633094;0,033265391;SSW;192,3103651
1878;0,09577395;S;187,2530363;0,103733015;SSW;211,3781388;0,087126398;SW;216,6878313;0,059528524;SW;219,3300856
1879;0,089778303;SSW;196,1856616;0,118365616;SW;227,382128;0,099097908;SW;235,2702279;0,073977023;WSW;233,3609283
1880;0,089778303;SSW;196,1856616;0,118365616;SW;227,382128;0,099097908;SW;235,2702279;0,073977023;WSW;233,3609283
1881;0,071318523;SSW;203,9637037;0,121200691;WSW;255,3550963;0,101631236;W;267,125004;0,087035608;W;280,8862003
1882;0,059908838;SSW;206,5680368;0,108831706;W;272,5822336;0,091632153;WNW;287,1816333;0,086102313;WNW;303,378806
1883;0,038833939;SSW;203,0750368;0,08987958;WNW;292,1237326;0,077518956;NW;310,5357195;0,082575301;NNW;327,663811
1884;0,038833939;SSW;203,0750368;0,08987958;WNW;292,1237326;0,077518956;NW;310,5357195;0,082575301;NNW;327,663811
1885;0,036033067;S;182,8153818;0,05290177;NNW;336,7091578;0,053565354;N;1,830390212;0,075293559;N;11,23733991
1886;0,037785039;SSE;166,5816003;0,03398931;NNE;16,68257733;0,035520209;NE;38,37230867;0,069053816;NE;36,16505536
1887;0,035503635;SSE;156,3910294;0,029968071;E;78,82152177;0,032632127;E;80,35213891;0,06160516;ENE;62,85107309
1888;0,035503635;SSE;156,3910294;0,029968071;E;78,82152177;0,032632127;E;80,35213891;0,06160516;ENE;62,85107309
1889;0,068830798;SSE;139,601309;0,060357264;SSE;151,3733165;0,057332297;SE;133,2702106;0,053962622;ESE;116,8029557
1890;0,085635915;SSE;139,0033086;0,081515878;S;171,1693322;0,070237085;SSE;167,3092362;0,056000505;SE;135,8338018
1891;0,10262094;SSE;139,1963795;0,098183231;S;185,6936703;0,080338286;S;183,2716957;0,059501609;S;169,3021181
1892;0,10262094;SSE;139,1963795;0,098183231;S;185,6936703;0,080338286;S;183,2716957;0,059501609;S;169,3021181
1893;0,12031294;SSE;153,0183731;0,10986312;SSW;205,9573217;0,083935219;SSW;207,0970887;0,058603772;SSW;200,9665555
1894;0,118033114;SSE;156,7272325;0,106361362;SW;216,528352;0,078098862;SW;218,9532885;0,052863631;SW;218,1207009
1895;0,108136373;SSE;159,3987782;0,096737798;SW;226,633739;0,067833117;SW;230,3938199;0,033515776;WSW;236,5925302
1896;0,108136373;SSE;159,3987782;0,096737798;SW;226,633739;0,067833117;SW;230,3938199;0,033515776;WSW;236,5925302
1897;0,09229366;SSE;160,9767219;0,071608096;WSW;238,5079097;0,033618236;WSW;232,3615833;0,027032838;W;266,5263203
1898;0,089295235;SSE;162,6998618;0,057301378;WSW;236,3631778;0,033196684;SW;233,1081921;0,015097321;W;269,7233363
1899;0,091729228;SSE;166,6308061;0,050539605;SW;223,6295532;0,033186817;SSW;208,5611805;0,009538303;SSW;211,3019623
1900;0,091729228;SSE;166,6308061;0,050539605;SW;223,6295532;0,033186817;SSW;208,5611805;0,009538303;SSW;211,3019623
1901;0,102339554;S;176,1737929;0,069293686;SSW;202,853236;0,06180636;SSW;193,0078536;0,037332587;S;185,2965737
1902;0,107569072;S;183,5323384;0,088319982;SSW;203,1220881;0,080638639;SSW;199,390594;0,053662607;SSW;195,1217114
1903;0,107612353;S;191,1896603;0,105699531;SSW;208,8235338;0,095803069;SSW;208,5039005;0,068883857;SSW;207,7733687
1904;0,107612353;S;191,1896603;0,105699531;SSW;208,8235338;0,095803069;SSW;208,5039005;0,068883857;SSW;207,7733687
1905;0,096763676;SSW;203,0103058;0,120897931;SW;226,0930597;0,106235716;SW;230,0720024;0,080997613;SW;235,2092893
1906;0,08703387;SSW;209,7289671;0,118333354;WSW;239,2390563;0,102256987;WSW;235,7395226;0,080977032;WSW;253,8599231
1907;0,075936813;SW;216,0960038;0,10853263;WSW;253,5898131;0,092601734;W;263,1668367;0,078193776;W;277,6151372
1908;0,075936813;SW;216,0960038;0,10853263;WSW;253,5898131;0,092601734;W;263,1668367;0,078193776;W;277,6151372
1909;0,05871331;SW;223,9319874;0,078681304;WNW;286,883131;0,068599838;NW;303,2390069;0,072115703;NW;322,6131969
1910;0,051313919;SW;226,1832222;0,056809987;NW;309,9701616;0,053602097;NNW;333,9538211;0,06801891;N;350,1595921
1911;0,03679992;SW;222,1775355;0,033511639;NNW;333,3377639;0,03100968;NNE;13,60582163;0,063098216;NNE;20,09733336
1912;0,03679992;SW;222,1775355;0,033511639;NNW;333,3377639;0,03100968;NNE;13,60582163;0,063098216;NNE;20,09733336
1913;0,038889928;SSW;203,2658216;0,038901558;ESE;112,5195356;0,051682936;ESE;103,5503714;0,06298992;E;81,6267025
1914;0,057550198;SSW;192,2180795;0,070022823;SE;131,7870851;0,07390187;SE;133,1171852;0,07363123;ESE;113,2597916
1915;0,068537371;S;185,3372634;0,099356335;SSE;159,7513632;0,09759937;SSE;153,8018324;0,087083258;SE;139,6825631
1916;0,068537371;S;185,3372634;0,099356335;SSE;159,7513632;0,09759937;SSE;153,8018324;0,087083258;SE;139,6825631
1917;0,082887701;S;181,5011194;0,130903089;S;185,0111252;0,118937237;S;183,1663893;0,098523331;S;173,3117977
1918;0,085536894;S;181,8230914;0,13306101;SSW;198,7090694;0,117513236;SSW;198,2975614;0,093087967;SSW;192,6675323
1919;0,085362558;S;183,2256637;0,127303904;SSW;212,3587181;0,107532754;SSW;213,5983095;0,08319287;SSW;211,9180388
1920;0,085362558;S;183,2256637;0,127303904;SSW;212,3587181;0,107532754;SSW;213,5983095;0,08319287;SSW;211,9180388
1921;0,083286633;S;188,2538755;0,099129737;SW;235,8300627;0,076990509;WSW;230,3985603;0,057231232;WSW;250,0123554
1922;0,083309208;SSW;192,956381;0,078526926;WSW;236,6539968;0,056732297;WSW;253,6373573;0,032755013;W;273,5638925
1923;0,083877637;SSW;198,6200782;0,058023633;WSW;251,2871725;0,036898351;W;258,8363998;0,028388562;WNW;295,5203231
1924;0,083877637;SSW;198,6200782;0,058023633;WSW;251,2871725;0,036898351;W;258,8363998;0,028388562;WNW;295,5203231
1925;0,091805202;SSW;207,8273306;0,032151514;SW;222,0711587;0,028306694;SSW;203,8372933;0,003935397;SSW;203,5303983
1926;0,095320304;SSW;211,6920371;0,056618873;SSW;205,2328954;0,038565727;SSW;193,2168007;0,025007339;S;181,5916067
1927;0,097006012;SW;213,2910814;0,077692538;SSW;203,1873777;0,070358968;SSW;197,5033505;0,035261073;SSW;192,3850235
1928;0,097006012;SW;213,2910814;0,077692538;SSW;203,1873777;0,070358968;SSW;197,5033505;0,035261073;SSW;192,3850235
1929;0,093383338;SW;218,332334;0,103369396;SW;215,7197561;0,093990252;SW;216,3308291;0,06772293;SW;218,3996977
1930;0,087681189;SW;222,298093;0,108121379;SW;228,1267831;0,095977074;SW;231,8958687;0,071520695;WSW;238,3963564
1931;0,07963339;SW;227,5500063;0,103013763;WSW;233,6116896;0,091331663;WSW;250,8889008;0,071953126;W;262,5113674
1932;0,07963339;SW;227,5500063;0,103013763;WSW;233,6116896;0,091331663;WSW;250,8889008;0,071953126;W;262,5113674
1933;0,062901023;WSW;238,8829362;0,083112914;W;278,3156181;0,076626221;WNW;293,6238639;0,073398352;NW;311,3781313
1934;0,053163792;WSW;233,3386922;0,069303132;WNW;302,8508973;0,068397923;NW;322,697321;0,07758593;NNW;338,9132631
1935;0,037127598;WSW;236,5582031;0,053503717;NNW;331,8385334;0,060968293;N;353,539187;0,079017313;N;3,918596569
1936;0,037127598;WSW;236,5582031;0,053503717;NNW;331,8385334;0,060968293;N;353,539187;0,079017313;N;3,918596569
1937;0,030060937;SW;233,3958862;0,03322928;ENE;58,01280136;0,05332989;ENE;63,30053035;0,073701767;NE;53,13959832
1938;0,033128874;SW;216,3733609;0,050121908;ESE;112,5305233;0,065383337;ESE;103,2919795;0,075886303;E;86,80756327
1939;0,053103106;SSW;201,3509978;0,07875332;SE;131,8378354;0,08632191;SE;133,210186;0,083930277;ESE;117,3560383
1940;0,053103106;SSW;201,3509978;0,07875332;SE;131,8378354;0,08632191;SE;133,210186;0,083930277;ESE;117,3560383
1941;0,077322538;S;189,7575178;0,121575102;S;171,6371238;0,118068732;SSE;168,1950288;0,102612694;SSE;157,2737873
1942;0,089109563;S;189,5753092;0,132603626;S;185,5335387;0,123523362;S;183,9291982;0,103230089;S;175,7922006
1943;0,096907533;SSW;192,7650816;0,132513339;SSW;199,3035953;0,118532914;SSW;199,570303;0,095179961;SSW;193,3371933
1944;0,096907533;SSW;192,7650816;0,132513339;SSW;199,3035953;0,118532914;SSW;199,570303;0,095179961;SSW;193,3371933
1945;0,100523508;SSW;203,7200053;0,111319868;SW;223,5531788;0,091732762;SW;228,7813513;0,068758067;SW;232,3167137
1946;0,098970304;SSW;211,1237557;0,092978716;WSW;238,7533669;0,07208023;WSW;236,3582629;0,053853603;WSW;258,7011378
1947;0,097282084;SW;217,6730902;0,073655139;WSW;250,3833239;0,05252394;W;262,02213;0,031721167;WNW;285,7399361
1948;0,097282084;SW;217,6730902;0,073655139;WSW;250,3833239;0,05252394;W;262,02213;0,031721167;WNW;285,7399361
1949;0,099061557;SW;223,1320323;0,035831331;WSW;237,7351393;0,023310237;WSW;251,7387237;0,017388359;NW;316,6055769
1950;0,102589532;SW;223,893266;0,033869133;SW;225,9387105;0,028736869;SSW;207,9563399;0,00556832;SW;220,0296577
1951;0,106112701;SW;223,0857216;0,059230992;SSW;210,2052256;0,050299514;SSW;196,7090828;0,026331083;S;188,9985198
1952;0,106112701;SW;223,0857216;0,059230992;SSW;210,2052256;0,050299514;SSW;196,7090828;0,026331083;S;188,9985198
1953;0,108063231;SW;222,2195554;0,090539608;SSW;209,3383332;0,083685206;SSW;205,9367023;0,057581701;SSW;203,9260312
1954;0,1036081;SW;222,6962518;0,099759879;SW;216,8393202;0,091335363;SW;217,1653106;0,065016353;SW;219,6397534
1955;0,09727199;SW;223,7197983;0,099863711;SW;228,3236368;0,089702153;SW;232,2956953;0,065159504;WSW;239,5570386
1956;0,09727199;SW;223,7197983;0,099863711;SW;228,3236368;0,089702153;SW;232,2956953;0,065159504;WSW;239,5570386
1957;0,076330331;SW;229,8959351;0,082071739;WSW;258,1913392;0,072889331;W;271,2333303;0,061259234;WNW;290,2376567
1958;0,06337335;SW;230,9387354;0,066636116;WNW;281,371736;0,062755631;WNW;301,7309861;0,063312116;NW;323,2508138
1959;0,053383154;SW;228,3273317;0,050980358;NW;310,3532903;0,056218894;NNW;336,7662227;0,070038854;N;353,2613062
1960;0,053383154;SW;228,3273317;0,050980358;NW;310,3532903;0,056218894;NNW;336,7662227;0,070038854;N;353,2613062
1961;0,050336978;SW;213,99735;0,029755831;NNE;30,21062231;0,05253202;NE;33,53590004;0,073392072;NE;31,33766364
1962;0,056953338;SSW;203,0719181;0,038163171;E;93,02600204;0,05985031;E;86,15868751;0,075381703;ENE;72,09131696
1963;0,067700335;SSW;196,0136398;0,063739308;SE;130,7833159;0,078725282;ESE;120,3202527;0,082779219;ESE;103,7130815
1964;0,067700335;SSW;196,0136398;0,063739308;SE;130,7833159;0,078725282;ESE;120,3202527;0,082779219;ESE;103,7130815
1965;0,090370328;S;186,9519337;0,116976073;SSE;163,1135574;0,119880784;SSE;158,1933664;0,107638287;SSE;137,0815569
1966;0,10131781;S;185,0503754;0,136339712;S;176,5681519;0,133732387;S;173,9873917;0,115823072;SSE;165,6333233
1967;0,108161792;S;183,9163135;0,13381138;S;189,3328682;0,135616779;S;188,7125529;0,113830387;S;182,738713
1968;0,108161792;S;183,9163135;0,13381138;S;189,3328682;0,135616779;S;188,7125529;0,113830387;S;182,738713
1969;0,10938601;S;187,6353173;0,130073588;SSW;212,1976278;0,11372323;SW;215,2053304;0,089391552;SW;213,7388723
1970;0,105936669;S;190,3767519;0,112315097;SW;225,6737186;0,092993705;SW;231,388377;0,07076598;WSW;236,6211936
1971;0,102327287;SSW;193,9566319;0,092299983;WSW;238,353055;0,0710763;WSW;237,7283315;0,053890869;W;261,3077031
1972;0,102327287;SSW;193,9566319;0,092299983;WSW;238,353055;0,0710763;WSW;237,7283315;0,053890869;W;261,3077031
1973;0,100076009;SSW;202,5393192;0,060102133;WSW;239,3389093;0,036183334;W;262,3020983;0,029375671;WNW;299,7271306
1974;0,100926284;SSW;207,3380833;0,039562504;WSW;239,7876338;0,025231396;WSW;236,3399192;0,013081291;WNW;298,3970338
1975;0,101350561;SSW;210,9161604;0,052761667;SW;221,3780337;0,036808206;SSW;203,3936061;0,013663202;SSW;202,9815219
1976;0,101350561;SSW;210,9161604;0,052761667;SW;221,3780337;0,036808206;SSW;203,3936061;0,013663202;SSW;202,9815219
1977;0,097387831;SSW;212,9397804;0,080886679;SSW;209,9538082;0,073318387;SSW;201,9885699;0,039339379;SSW;200,6368367
1978;0,09232133;SSW;213,0203755;0,093330983;SW;213,1597324;0,08839333;SSW;211,1038039;0,062761977;SSW;212,7663054
1979;0,085568928;SW;213,0595966;0,099708705;SW;223,1769283;0,093023874;SW;223,2677738;0,06792683;SW;229,6582994
1980;0,085568928;SW;213,0595966;0,099708705;SW;223,1769283;0,093023874;SW;223,2677738;0,06792683;SW;229,6582994
1981;0,068270899;SW;220,3353038;0,089573355;WSW;239,3621026;0,08276337;W;258,7729939;0,066393591;W;273,9963873
1982;0,05691679;SW;226,1933359;0,077233596;W;270,6039376;0,073973965;WNW;286,0925835;0,068830306;NW;305,3062796
1983;0,036392384;SW;232,3729353;0,063590714;WNW;296,3030962;0,068310334;NW;317,2631333;0,075373734;NNW;333,993533
1984;0,036392384;SW;232,3729353;0,063590714;WNW;296,3030962;0,068310334;NW;317,2631333;0,075373734;NNW;333,993533
1985;0,035253626;SW;233,6363397;0,033186698;N;350,7792302;0,061507595;NNE;12,98338668;0,081960225;NNE;18,9073859
1986;0,033930538;SW;225,8037675;0,032325798;NE;37,79990994;0,05721077;NE;39,12902151;0,078333936;NE;33,83336936
1987;0,037755686;SSW;210,8798314;0,037893188;E;99,61578552;0,060333773;E;90,50587698;0,073335636;ENE;75,62130985
1988;0,037755686;SSW;210,8798314;0,037893188;E;99,61578552;0,060333773;E;90,50587698;0,073335636;ENE;75,62130985
1989;0,056179294;S;189,2256933;0,083120333;SSE;153,1916904;0,091790089;SE;135,7233867;0,085063204;SE;130,6313815
1990;0,068319597;S;183,2783214;0,10691387;S;170,5922262;0,109623728;SSE;165,8281157;0,093718529;SSE;153,5636513
1991;0,077323887;S;181,3213317;0,121371012;S;185,0676397;0,118378567;S;183,2853066;0,098002514;S;175,300377
1992;0,077323887;S;181,3213317;0,121371012;S;185,0676397;0,118378567;S;183,2853066;0,098002514;S;175,300377
1993;0,079110336;S;183,0759685;0,120553366;SSW;211,3303093;0,109172372;SW;213,7389733;0,083323139;SW;213,9391313
1994;0,073952114;S;187,1558306;0,109173224;SW;227,7688918;0,093898207;SW;235,1299328;0,072338006;WSW;230,867364
1995;0,070722695;SSW;191,2836533;0,093277388;WSW;233,9736978;0,07919936;WSW;257,3781875;0,063393573;W;271,2203778
1996;0,070722695;SSW;191,2836533;0,093277388;WSW;233,9736978;0,07919936;WSW;257,3781875;0,063393573;W;271,2203778
1997;0,071179618;SSW;202,3853924;0,067119259;W;270,5817333;0,052925821;WNW;293,1363114;0,053203938;NW;317,6252762
1998;0,076275387;SSW;209,3960029;0,052060895;W;273,8560603;0,035355682;NW;305,0235233;0,033283603;NNW;333,9900034
1999;0,081359702;SW;213,8797815;0,030703269;W;263,1971533;0,017135236;WNW;285,7633386;0,025383319;NNW;335,1316177
2000;0,081359702;SW;213,8797815;0,030703269;W;263,1971533;0,017135236;WNW;285,7633386;0,025383319;NNW;335,1316177
2001;0,085961194;SW;218,2633556;0,051376209;SW;222,8613306;0,030756852;SSW;203,6577337;0,016573522;SSW;203,1931179
2002;0,083369875;SW;217,9235973;0,067701367;SW;217,9087758;0,061659376;SSW;208,8335276;0,036293819;SSW;209,8608113
2003;0,078308092;SW;217,2369331;0,079838653;SW;222,3093612;0,073713984;SW;219,8593207;0,039035878;SW;225,0153851
